バージョン,タイトル,ジャンル,アーティスト,プレー回数,BEGINNER 難易度,BEGINNER スコア,BEGINNER PGreat,BEGINNER Great,BEGINNER ミスカウント,BEGINNER クリアタイプ,BEGINNER DJ LEVEL,NORMAL 難易度,NORMAL スコア,NORMAL PGreat,NORMAL Great,NORMAL ミスカウント,NORMAL クリアタイプ,NORMAL DJ LEVEL,HYPER 難易度,HYPER スコア,HYPER PGreat,HYPER Great,HYPER ミスカウント,HYPER クリアタイプ,HYPER DJ LEVEL,ANOTHER 難易度,ANOTHER スコア,ANOTHER PGreat,ANOTHER Great,ANOTHER ミスカウント,ANOTHER クリアタイプ,ANOTHER DJ LEVEL,LEGGENDARIA 難易度,LEGGENDARIA スコア,LEGGENDARIA PGreat,LEGGENDARIA Great,LEGGENDARIA ミスカウント,LEGGENDARIA クリアタイプ,LEGGENDARIA DJ LEVEL,最終プレー日時
Rootage,CODE:0,BIG BEAT,BEMANI Sound Team "HEXA",10,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,CLEAR,---,11,1973,780,413,48,HARD CLEAR,A,12,2369,902,565,193,FAILED,B,2025-08-22 11:53
Rootage,CoMAAAAAAA,UPLIFTING ETHNIC,Ryu☆,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,CLEAR,---,10,0,0,0,---,CLEAR,---,0,0,0,0,---,NO PLAY,---,2024-10-09 10:59
Rootage,COSMIC CYBER,BIGCORE,BEMANI Sound Team "Captain Sonic",3,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,11,2082,891,300,41,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-05-09 18:32
Rootage,Cranberry City ft. Luschel,GARAGE,lapix,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,10,2007,859,289,21,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-09-08 20:02
Rootage,dAuntl3ss,HARDER DANCE MUSIC,DJ Noriken,13,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,12,2151,866,419,218,FAILED,B,0,0,0,0,---,NO PLAY,---,2025-08-11 12:32
Rootage,Dr. Chemical & Killing Machine,INDUSTRIAL TECHNO,Hommarju,19,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,12,2329,948,433,228,FAILED,B,0,0,0,0,---,NO PLAY,---,2025-08-17 11:21
Rootage,Drastic Dramatic,8BARS,KING & Princess,14,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,12,2389,991,407,97,CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-05-01 19:53
Rootage,DRUNK MONKY,MINIMAL,DJ ODDBALL,2,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,11,1616,680,256,54,CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-05-09 20:03
Rootage,Ember Lights,FUSION TRANCE,Nhato,3,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,11,2004,869,266,42,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-08-27 10:44
Rootage,EVANESCENT,PROGRESSIVE ROCK,SOUND HOLIC feat. Nana Takahashi,14,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,CLEAR,---,12,2394,975,444,131,ASSIST CLEAR,B,0,0,0,0,---,NO PLAY,---,2025-09-08 20:11
Rootage,Garuda,JUKE/FOOTWORK,kors k,9,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,CLEAR,---,9,0,0,0,---,CLEAR,---,11,2146,935,276,35,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-07-21 11:37
Rootage,Geirskogul,CYBER DRUMSTEP,Maozon,4,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,10,1942,880,182,15,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-08-11 10:49
Rootage,GENE,TECHNO GRAFFITI,VINCENT GANATCH,28,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,12,2693,1123,447,109,CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-08-17 11:12
Rootage,GIGA THRASH,DUBSTEP,Blacklolita,10,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,12,2068,866,336,126,ASSIST CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-08-31 11:06
Rootage,Glory,EDM,kradness,3,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,1762,751,260,27,CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-08-11 09:44
Rootage,GO OVER WITH GLARE -ROOTAGE 26-,HARDSTYLE,BEMANI Sound Team "L.E.D.-G",3,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,CLEAR,---,12,2027,809,409,170,FAILED,B,0,0,0,0,---,NO PLAY,---,2025-06-26 22:17
Rootage,HARD BRAIN,HARD TECHNO,AJURIKA,18,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,12,2380,943,494,142,FAILED,B,0,0,0,0,---,NO PLAY,---,2025-08-07 23:52
Rootage,HEISEI,ELECTRONIC RHAPSODY,BEMANI Sound Team "dj TAKA",3,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,CLEAR,---,10,0,0,0,---,HARD CLEAR,---,11,2175,953,269,34,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-09-07 14:47
Rootage,Hurry Hurry,RAVE SXXX,Masayoshi Iimori,1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,1745,776,193,21,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-02-28 22:39
Rootage,IDC feat.REVERBEE (Mo'Cuts Ver),TECH-BREAKS,DJ Mass MAD Izm*,4,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,CLEAR,---,10,0,0,0,---,CLEAR,---,11,1624,679,266,36,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-08-28 10:56
Rootage,IDOL syndrome.,PSYCHEDELIC ROCK,RINA,8,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,CLEAR,---,7,0,0,0,---,CLEAR,---,10,2017,893,231,13,HARD CLEAR,AA,11,2321,985,351,58,CLEAR,A,2025-09-08 20:08
Rootage,KILL EACH OTHER,PSYSTYLE,BEMANI Sound Team "L.E.D. VS. L.E.D.-G",9,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,12,2470,1001,468,111,EASY CLEAR,B,0,0,0,0,---,NO PLAY,---,2025-09-01 15:54
Rootage,L.F.O,UK HARDCORE,aran,7,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,12,2317,984,349,97,CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-05-08 16:24
Rootage,LADYBIRD,GLITCH HOP,YUC'e,4,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,11,1782,739,304,46,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-06-29 15:30
Rootage,Let me be your cure,ELECTRIC DANCE ROCK,Pizuya's Cell,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2024-10-09 10:59
Rootage,Lethal Weapon,RECKLESS HARDCORE,BEMANI Sound Team "HuΣeR",16,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,12,2481,1088,305,121,EASY CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-07-10 17:26
Rootage,Level One,Drumstep / DnB,Yamato,15,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,CLEAR,---,10,0,0,0,---,EX HARD CLEAR,---,12,2496,1002,492,168,FAILED,A,0,0,0,0,---,NO PLAY,---,2025-08-13 11:48
Rootage,Lift Us High,MELODIC TRANCE,BEMANI Sound Team "Sota Fujimori",3,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,2069,915,239,16,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-08-25 10:18
Rootage,LOST TECHNOLOGIE,TECHNO,かめりあ,22,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,CLEAR,---,9,0,0,0,---,CLEAR,---,12,2351,927,497,193,FAILED,B,0,0,0,0,---,NO PLAY,---,2025-09-07 15:21
Rootage,Macho Monky,JUNGLE TERROR,kors k,13,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,CLEAR,---,12,2296,979,338,73,CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-07-28 20:01
Rootage,Necroxis Girl,GLITCH DUBSTEP,BEMANI Sound Team "HuΣeR",18,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,12,2070,850,370,83,FAILED,A,0,0,0,0,---,NO PLAY,---,2025-08-13 11:46
Rootage,Next Tales 2 Oath (IIDX 20th Anniv "Ring" Theme),THEME SONG,Hommarju,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,CLEAR,---,0,0,0,0,---,NO PLAY,---,2024-10-09 10:59
Rootage,Night! Night! Night!,EURO DYNAMITE,MM,13,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,12,1948,824,300,165,FAILED,B,0,0,0,0,---,NO PLAY,---,2025-09-12 19:28
Rootage,ONIGOROSHI,TOKYO STYLE SPEEDCORE,m1dy,8,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,2258,966,326,100,ASSIST CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-04-30 21:19
Rootage,OVER TIME,ELECTRO POP,空中分解feat.アンテナガール,1,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,CLEAR,---,6,0,0,0,---,NO PLAY,---,9,1389,613,163,9,EX HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2024-10-22 22:34
Rootage,Painful Fate,DRUM'N'BASS,BEMANI Sound Team "猫叉Master",21,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,CLEAR,---,12,2255,944,367,157,FAILED,A,0,0,0,0,---,NO PLAY,---,2025-09-11 13:35
Rootage,Playing With Fire,SPEED RAVE,kors k,3,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,11,1739,758,223,44,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-01-30 18:38
Rootage,Please Welcome Mr.C,JAZZY HOLIC,C-Show,3,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,1575,687,201,10,HARD CLEAR,AA,11,2232,955,322,77,CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-01-23 10:56
Rootage,Psycho Sheep Riddim,RIDDIM DUBSTEP,BEMANI Sound Team "SYUNN",2,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,7,0,0,0,---,CLEAR,---,9,1438,649,140,25,HARD CLEAR,AA,11,1746,738,270,33,CLEAR,AA,2025-09-07 14:31
Rootage,Red. by Jack Trance,TECH-BREAKS,DJ Mass MAD Izm*,27,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,CLEAR,---,10,1894,818,258,26,CLEAR,AA,12,2315,907,501,99,CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-08-21 10:43
Rootage,REPLAY,TECHNO,SLAKE,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,11,2173,911,351,69,CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-05-08 17:57
Rootage,ROCK女 feat. 大山愛未， Ken,TRANCE,Y&Co.,3,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,CLEAR,---,9,0,0,0,---,NO PLAY,---,11,1771,720,331,81,CLEAR,B,0,0,0,0,---,NO PLAY,---,2025-09-08 20:05
Rootage,ruin of opals,IRIDESCENCE JAZZ ETUDE,上ノ瀬つかさ,28,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,1637,699,239,5,CLEAR,AA,12,2097,848,401,106,ASSIST CLEAR,B,0,0,0,0,---,NO PLAY,---,2025-09-04 18:18
Rootage,R∞tAge,NEO J-TEKNO,BEMANI Sound Team "HuΣeR+",6,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,11,2291,998,295,50,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-07-11 10:22
Rootage,SPEED ROCKER,PSYCHEDELIC TRANCE,AJURIKA,1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,10,1829,777,275,31,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-09-11 12:32
Rootage,Technicolour Dreams,HDM,DUNE & M-Project & GUHROOVY,2,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,2196,1019,158,9,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2025-09-08 21:49
Rootage,The Best of Both Worlds,EUROTRAPBEAT,☆Taku Takahashi (m-flo， block.fm),0,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,FAILED,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2024-10-09 10:59
Rootage,THE DAY OF JUBILATIONS,HARD ELECTRIC POP,BEMANI Sound Team "S-C-U vs L.E.D.",37,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,2003,879,245,34,HARD CLEAR,AA,12,2506,1032,442,150,EASY CLEAR,B,0,0,0,0,---,NO PLAY,---,2025-09-11 12:23
Rootage,The Rebellion of Sequencer,DJENTCORE,DJ Myosuke,9,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,CLEAR,---,10,0,0,0,---,CLEAR,---,12,1816,706,404,242,FAILED,B,0,0,0,0,---,NO PLAY,---,2025-06-13 19:57
Rootage,toy boxer,BOXINGCORE,BEMANI Sound Team "S-C-U & SYUNN",0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2024-10-09 10:59
Rootage,ToyCube Pf.(RX-Ver.S.P.L.),NEW AGE,高田雅史,1,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,11,2547,1191,165,21,CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2025-08-28 10:46
Rootage,Trill auf G,MUSIC GAMES HARDCORE,BEMANI Sound Team "dj TAKA",14,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,12,2231,960,311,143,ASSIST CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-07-02 19:42
Rootage,Twilight Warp,CYBER DANCE MUSIC,Maozon feat. Kyte,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,FAILED,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2024-10-09 10:59
Rootage,Unbelief,METAL,BEMANI Sound Team "Anonymous",23,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,1686,719,248,37,HARD CLEAR,A,12,1997,791,415,204,FAILED,B,0,0,0,0,---,NO PLAY,---,2025-08-22 10:44
Rootage,UNDERWORLD HOLOGRAPHY,DRUM & BASS,BEMANI Sound Team "L.E.D." feat. KOTOKO,2,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,11,2517,1077,363,75,CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-05-11 11:01
Rootage,Urban Constellations,JAZZY FOOTWORK JUNGLE,Dirty Androids,6,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,11,1882,801,280,46,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-08-03 10:27
Rootage,Visterhv,REBIRTH OUT,Feryquitous,33,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,CLEAR,---,10,0,0,0,---,CLEAR,---,12,2572,1079,414,120,EASY CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-08-03 11:03
Rootage,voltississimo,VVV,BEMANI Sound Team "PHQUASE",25,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,12,2756,1157,442,120,EASY CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-09-08 21:33
Rootage,Wing of Hearts,HYPER HANDS UP,USAO & DJ Nanashi,7,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,2622,1224,174,46,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-06-27 13:41
Rootage,Wolf 1061,PIANO TRANCE,Xceon,9,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,11,2340,1015,310,50,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-09-11 12:35
Rootage,Wonderland,CANDY RAVE GABBER,kors k,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2024-10-09 10:59
Rootage,X-DEN,ULTIΣATE COLLABORATION,T.Σ.Generation,16,0,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,11,0,0,0,---,CLEAR,---,12,2457,975,507,407,FAILED,C,0,0,0,0,---,NO PLAY,---,2025-09-08 21:52
Rootage,XENON II ～TOMOYUKIの野望～,ELECTRO SHOCK,Mr.T,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2084,867,350,58,CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-05-09 18:52
Rootage,Xlo,NEUTRONIKA,sasakure.UK,28,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,CLEAR,---,10,2060,870,320,34,HARD CLEAR,AA,12,2459,972,515,158,EASY CLEAR,B,0,0,0,0,---,NO PLAY,---,2025-07-25 18:28
Rootage,Yum Yum Jelly,FUTURE BASS,YUC'e,2,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,11,2056,912,232,24,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-08-17 11:18
Rootage,ZENDEGI DANCE,ORBITALIC ORIENTAL ELECTRO,ARM × BEMANI Sound Team "U1 overground",2,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,1649,754,141,5,FULLCOMBO CLEAR,AAA,11,2069,889,291,34,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-08-28 11:12
Rootage,おーまい！らぶりー！すうぃーてぃ！だーりん！,LOVELY YOUTH,BEMANI Sound Team "PON" feat.NU-KO,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,FAILED,---,11,2169,910,349,73,CLEAR,A,0,0,0,0,---,NO PLAY,---,2024-12-21 11:16
Rootage,お菓子の王国,SPEED CANDY,Snail's House,15,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,2980,1258,464,223,FAILED,A,0,0,0,0,---,NO PLAY,---,2025-07-03 18:08
Rootage,グラナダの風,SPANISH GUITAR,BEMANI Sound Team "劇団レコード",0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2024-10-09 10:59
Rootage,セカンドピアス,GIRLS ROCK,OSTER project feat. echo,0,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2024-10-09 10:59
Rootage,ハードベース・フェスタ,A-STYLE RUSSIAN HARDBASS,かめりあ feat. ななひら,2,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,CLEAR,---,9,0,0,0,---,CLEAR,---,11,2280,993,294,42,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-06-26 22:06
Rootage,ミストレス・アンに花束を,ELECTRONICA,soejima takuma feat.BEMANI Sound Team "猫叉Master",0,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,CLEAR,---,6,0,0,0,---,CLEAR,---,8,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2024-10-09 10:59
Rootage,ミッドナイト☆WAR,BEMANIZED ROCKCORE,いちか,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2024-10-09 10:59
Rootage,夏の匂い。キミの残像。 ft. Kanae Asaba,Re 90's J-DANCE POP,Xceon,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2024-10-09 10:59
Rootage,抱きしめてモナムール,Hi-歌謡コア,冬色AMOUR☆Prim,15,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,CLEAR,---,12,3050,1296,458,142,EASY CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-06-12 20:52
Rootage,最小三倍完全数,ピタゴラス的不完全性破壊衝動音律(ハンマーによる),DJ TECHNORCH,11,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,10,0,0,0,---,CLEAR,---,12,2099,904,291,105,FAILED,A,0,0,0,0,---,NO PLAY,---,2025-09-09 15:08
Rootage,泰東ノ翠霞,JAPANESE POPS,bermei.inazawa/feat.霜月はるか,11,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,12,1807,718,371,79,EASY CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-09-11 14:14
Rootage,深愛のリグレット,PIANO J TRANCE POP,Xceon feat.Mayumi Morinaga,3,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,CLEAR,---,7,0,0,0,---,NO PLAY,---,9,1968,890,188,6,EX HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-07-10 17:39
Rootage,爆ゼニ☆がってんワーカー,勤労☆電波,ARM×狐夢想 feat. ななひら,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,CLEAR,---,0,0,0,0,---,NO PLAY,---,2024-10-09 10:59
Rootage,花冠 feat.Aikapin,SOCA,RoughSkreamZ,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,FAILED,---,0,0,0,0,---,NO PLAY,---,2024-10-09 10:59
Rootage,金野火織の金色提言,音ゲー賛美歌,DJ TECHNORCH feat. 宇宙★海月,29,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,CLEAR,---,10,0,0,0,---,HARD CLEAR,---,12,2467,1034,399,117,EASY CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-08-27 10:47
Rootage,龍王の霊廟(Mausoleum Of The Primal Dragon),RETROSPECTIVE EPIC MUSIC,BEMANI Sound Team "黒猫ダンジョン",14,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,10,0,0,0,---,CLEAR,---,11,2064,842,380,127,ASSIST CLEAR,B,12,2465,968,529,212,FAILED,B,2025-08-25 10:49
HEROIC VERSE,27th style,HIP HOP,三代目 "dj TAKA & DAYBREAKERS",2,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,11,1987,843,301,35,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2025-06-08 10:31
HEROIC VERSE,Advent Infamous,NEO DIGITAL FUTURE,Blacklolita,2,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,11,1836,756,324,190,CLEAR,B,0,0,0,0,---,NO PLAY,---,2025-08-01 17:52
HEROIC VERSE,AKASHIC BREAK,LAPLACE CORE,BEMANI Sound Team "TAG",17,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,12,2739,1182,375,99,CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-07-13 11:52
HEROIC VERSE,And-RoiD,J-POP,Fujishiro feat.KNA,1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,CLEAR,---,9,1681,755,171,12,EX HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2024-11-26 20:43
HEROIC VERSE,Artist,MYSTICAL HARD DANCE,CANVAS feat. Quimar,16,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,CLEAR,---,10,0,0,0,---,HARD CLEAR,---,12,2286,916,454,169,FAILED,B,0,0,0,0,---,NO PLAY,---,2025-09-12 20:06
HEROIC VERSE,Backyard Stars,FUTURE BASS,TAKU INOUE,3,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,11,1451,575,301,91,CLEAR,B,0,0,0,0,---,NO PLAY,---,2025-01-24 12:04
HEROIC VERSE,BEAT PRISONER,PRIME BIG BEAT,AJURIKA,29,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,1881,860,161,11,EX HARD CLEAR,AA,12,2400,986,428,151,EASY CLEAR,A,0,0,0,0,---,NO PLAY,---,2025-06-11 21:22
HEROIC VERSE,beatAffection,BEAT MUSIC,ビートまりお,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,1998,859,280,6,EX HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2024-11-27 12:57
